candidate	imposed_LB	imposed_UB	stem_growth	leaf_growth	root_growth	stem_fraction	leaf_fraction	root_fraction	model_stat	solver_stat
RXN_PREPHENATE_ASP_TRANSAMINE_RXN_p__R___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_p__R___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN0_1441_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GPPSYN_RXN_p__R___DARK	0.00000712	0.00000712	0.00050320	0.00050320	0.00148990	        0.52	        0.52	        0.52	        1.00	        1.00
RXN_ADPREDUCT_RXN_g__R___DARK	-0.00000031	-0.00000031	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NADPYROPHOSPHAT_RXN_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12196_g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12198_g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_TRANS_CINNAMATE_4_MONOOXYGENASE_RXN_g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9615_c2g__R___DARK	0.00045550	0.00045550	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9615_c2m__R___DARK	0.00000000	0.00000000	0.00095464	0.00095464	0.00282652	        0.99	        0.99	        0.99	        1.00	        1.00
RXN_RXN_9615_c2p__R___DARK	0.00000000	0.00000000	0.00095915	0.00095915	0.00283988	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GCVMULTI_RXN_m__R___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_1TRANSKETO_RXN_p__R___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_DUTP_PYROP_RXN_p__R___DARK	0.00000000	0.00000000	0.00096001	0.00096001	0.00284242	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_g__R___DARK	0.00043881	0.00043881	0.00096002	0.00096002	0.00284245	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12197_g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_10862_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5642_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2TRANSKETO_RXN_p__R___DARK	-0.00132450	-0.00132450	0.00095742	0.00095742	0.00283475	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12198_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_S_ADENMETSYN_RXN_p__R___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_HYDROXYMETHYLGLUTARYL_COA_SYNTHASE_RXN_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_8089_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN0_1441_x__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ABC_12_RXN_c2m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_ACYLGLYCEROL_O_ACYLTRANSFERASE_RXN_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_TREHALOSE6PSYN_RXN_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_11662_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12199_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_m__R___DARK	0.00013782	0.00013782	0.00050149	0.00050149	0.00148481	        0.52	        0.52	        0.52	        1.00	        1.00
RXN_RXN_9615_c2er__R___DARK	-0.00000020	-0.00000020	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GDPREDUCT_RXN_m__R___DARK	-0.00000020	-0.00000020	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ADENPHOSPHOR_RXN_x__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_c__R___DARK	0.00094750	0.00094750	0.00095978	0.00095978	0.00284174	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_TRANS_CINNAMATE_4_MONOOXYGENASE_RXN_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5642_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNA_RXN_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2001_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ADPREDUCT_RXN_er__R___DARK	-0.00000034	-0.00000034	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12195_g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_c__R___DARK	0.02139522	0.02139522	0.00095717	0.00095717	0.00283401	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_11667_er__R___DARK	-0.00000025	-0.00000025	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12197_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CINNAMOYL_COA_REDUCTASE_RXN_er__R___DARK	-0.00000014	-0.00000014	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_x__R___DARK	0.00050870	0.00050870	0.00050041	0.00050041	0.00148164	        0.52	        0.52	        0.52	        1.00	        1.00
RXN_TRANS_CINNAMATE_4_MONOOXYGENASE_RXN_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5643_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_4_1_123_RXN_g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14187_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_APYRASE_RXN_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9192_x__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_1104_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_HYDROXYMETHYLGLUTARYL_COA_SYNTHASE_RXN_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2001_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_4_RXN_c2p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_4_RXN_c2m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_x__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ADENPHOSPHOR_RXN_p__R___DARK	-0.00000040	-0.00000040	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_1104_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12195_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_DUTP_PYROP_RXN_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_m__R___DARK	0.00000000	0.00000000	0.00096003	0.00096003	0.00284248	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NQOR_RXN_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNA_RXN_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_S_ADENMETSYN_RXN_c__R___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_RXN_11662_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_FPPSYN_RXN_p__R___DARK	0.00000712	0.00000712	0.00050320	0.00050320	0.00148990	        0.52	        0.52	        0.52	        1.00	        1.00
RXN_3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_UDPREDUCT_RXN_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_4_1_123_RXN_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_p__R___DARK	0.00000000	0.00000000	0.00095526	0.00095526	0.00282836	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_8_4_9_RXN_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CINNAMYL_ALCOHOL_DEHYDROGENASE_RXN_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_MANNPGUANYLTRANGDP_RXN_m__R___DARK	-0.00000097	-0.00000097	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GDPREDUCT_RXN_er__R___DARK	-0.00000018	-0.00000018	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNB_RXN_g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_1_1_34_RXN_c__R___DARK	-0.00000014	-0.00000014	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CINNAMOYL_COA_REDUCTASE_RXN_c__R___DARK	-0.00000017	-0.00000017	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5643_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_THREONINE_ALDOLASE_RXN_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GDPREDUCT_RXN_g__R___DARK	-0.00000018	-0.00000018	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_3_1_133_RXN_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_10862_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12198_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_DIACYLGLYKIN_RXN_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_FRUCTOKINASE_RXN_p__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12019_m__R___DARK	0.00000000	0.00000000	0.00095994	0.00095994	0.00284222	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_c__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12199_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_1_1_34_RXN_er__R___DARK	-0.00000025	-0.00000025	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN0_5199_g__R___DARK	-0.00000040	-0.00000040	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNA_RXN_g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_er__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_g__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_THIOREDOXIN_REDUCT_NADPH_RXN_m__R___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PGLYCDEHYDROG_RXN_m__R___DARK	0.00098036	0.00098036	0.00095777	0.00095777	0.00283579	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GCVMULTI_RXN_c__R___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
