candidate	imposed_LB	imposed_UB	stem_growth	leaf_growth	root_growth	stem_fraction	leaf_fraction	root_fraction	model_stat	solver_stat
RXN_CINNAMYL_ALCOHOL_DEHYDROGENASE_RXN_c__R___DARK	-0.00000050	-0.00000050	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_ACYLGLYCEROL_O_ACYLTRANSFERASE_RXN_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_x__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_THIOREDOXIN_REDUCT_NADPH_RXN_g__R___DARK	-0.00000090	-0.00000090	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ABC_12_RXN_c2p__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_DIPHOSPHOMEVALONTE_DECARBOXYLASE_RXN_p__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_11501_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMATE_DEHYDROGENASE_RXN_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_UDPREDUCT_RXN_g__R___DARK	-0.00000034	-0.00000034	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12197_p__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ETHANOLAMINE_KINASE_RXN_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_11662_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPARAGHYD_RXN_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTATHIONE_REDUCT_NADPH_RXN_p__R___DARK	-0.00000067	-0.00000067	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2x__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2p__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CELLULOSE_SYNTHASE_GDP_FORMING_RXN_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_7_13_RXN_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_8089_g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_25_RXN_c2m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_25_RXN_c2x__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_25_RXN_c2p__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NADPYROPHOSPHAT_RXN_g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_4_RXN_c2er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_x__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_10862_g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN0_1441_c__R___DARK	-0.00000117	-0.00000117	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2p__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ETHANOLAMINE_KINASE_RXN_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSPHATIDATE_PHOSPHATASE_RXN_g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_1_1_103_RXN_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN0_5199_p__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12197_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12196_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTATHIONE_REDUCT_NADPH_RXN_x__R___DARK	-0.00000019	-0.00000019	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_p__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12199_g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12200_p__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ADPREDUCT_RXN_m__R___DARK	-0.00000117	-0.00000117	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPARAGHYD_RXN_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNB_RXN_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_8089_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_4_1_123_RXN_c__R___DARK	0.00001962	0.00001962	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSPHATIDATE_PHOSPHATASE_RXN_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_3_1_133_RXN_g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_4_RXN_c2g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN0_1483_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN0_1441_p__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GPPSYN_RXN_p__R___DARK	0.00000712	0.00000712	0.00000851	0.00000851	0.00151068	        0.72	        0.72	        0.72	        1.00	        1.00
RXN_ADPREDUCT_RXN_g__R___DARK	-0.00000090	-0.00000090	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NADPYROPHOSPHAT_RXN_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12196_g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12198_g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_TRANS_CINNAMATE_4_MONOOXYGENASE_RXN_g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9615_c2g__R___DARK	0.00045093	0.00045093	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_g__R___DARK	0.00043424	0.00043424	0.00001184	0.00001184	0.00210197	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_p__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12197_g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_10862_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5642_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2TRANSKETO_RXN_p__R___DARK	-0.00132754	-0.00132754	0.00001180	0.00001180	0.00209566	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_HYDROXYMETHYLGLUTARYL_COA_SYNTHASE_RXN_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_8089_p__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN0_1441_x__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ABC_12_RXN_c2m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_ACYLGLYCEROL_O_ACYLTRANSFERASE_RXN_p__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_11662_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12199_p__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_m__R___DARK	0.00013782	0.00013782	0.00000841	0.00000841	0.00149298	        0.71	        0.71	        0.71	        1.00	        1.00
RXN_RXN_9615_c2er__R___DARK	-0.00000058	-0.00000058	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GDPREDUCT_RXN_m__R___DARK	-0.00000058	-0.00000058	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ADENPHOSPHOR_RXN_x__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_TRANS_CINNAMATE_4_MONOOXYGENASE_RXN_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5642_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNA_RXN_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2001_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ADPREDUCT_RXN_er__R___DARK	-0.00000097	-0.00000097	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12195_g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_11667_er__R___DARK	-0.00000071	-0.00000071	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12197_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CINNAMOYL_COA_REDUCTASE_RXN_er__R___DARK	-0.00000039	-0.00000039	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_TRANS_CINNAMATE_4_MONOOXYGENASE_RXN_p__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5643_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_4_1_123_RXN_g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_APYRASE_RXN_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9192_x__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_1104_p__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_HYDROXYMETHYLGLUTARYL_COA_SYNTHASE_RXN_p__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2001_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_4_RXN_c2p__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_4_RXN_c2m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_x__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ADENPHOSPHOR_RXN_p__R___DARK	-0.00000117	-0.00000117	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12195_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_DUTP_PYROP_RXN_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NQOR_RXN_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNA_RXN_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_11662_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_FPPSYN_RXN_p__R___DARK	0.00000712	0.00000712	0.00000851	0.00000851	0.00151068	        0.72	        0.72	        0.72	        1.00	        1.00
RXN_3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_UDPREDUCT_RXN_er__R___DARK	-0.00000027	-0.00000027	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_4_1_123_RXN_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CINNAMYL_ALCOHOL_DEHYDROGENASE_RXN_p__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_MANNPGUANYLTRANGDP_RXN_m__R___DARK	-0.00000280	-0.00000280	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GDPREDUCT_RXN_er__R___DARK	-0.00000053	-0.00000053	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNB_RXN_g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_1_1_34_RXN_c__R___DARK	-0.00000042	-0.00000042	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CINNAMOYL_COA_REDUCTASE_RXN_c__R___DARK	-0.00000050	-0.00000050	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5643_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_THREONINE_ALDOLASE_RXN_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GDPREDUCT_RXN_g__R___DARK	-0.00000051	-0.00000051	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_3_1_133_RXN_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_10862_p__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12198_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_DIACYLGLYKIN_RXN_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_c__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12199_m__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_1_1_34_RXN_er__R___DARK	-0.00000071	-0.00000071	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN0_5199_g__R___DARK	-0.00000117	-0.00000117	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNA_RXN_g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_er__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_g__R___DARK	0.00000000	0.00000000	0.00001184	0.00001184	0.00210204	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PGLYCDEHYDROG_RXN_m__R___DARK	0.00098021	0.00098021	0.00001181	0.00001181	0.00209775	        1.00	        1.00	        1.00	        1.00	        1.00
